ds [m],sAvePositions [m],x3Dsurf 1 [m],x3Dsurf 2 [m],y3Dsurf 1 [m],y3Dsurf 2 [m],z3Dsurf 1 [m],z3Dsurf 2 [m],x3Dsurf_2 1 [m],x3Dsurf_2 2 [m],y3Dsurf_2 1 [m],y3Dsurf_2 2 [m],z3Dsurf_2 1 [m],z3Dsurf_2 2 [m],nodeToHalfTurn [-],TransportCurrent [A],Bx [T],By [T],Bz [T],Bl [T],Bh [T],Bw [T]
0.001,0.2975,0.000625,0.000625,-0.000365,0.000365,0.297,0.297,-0.000625,0.000625,0.000365,0.000365,0.297,0.297,1,1,0,-0.00999229,0,0,-0.00999229,0
0.001,0.2985,0.000625,0.000625,-0.000365,0.000365,0.298,0.298,-0.000625,0.000625,0.000365,0.000365,0.298,0.298,1,1,0,-0.009997224,0,0,-0.009997224,0
0.001,0.2995,0.000625,0.000625,-0.000365,0.000365,0.299,0.299,-0.000625,0.000625,0.000365,0.000365,0.299,0.299,1,1,0,-0.009999692,0,0,-0.009999692,0
0.001,0.3005,0.000625,0.000625,-0.000365,0.000365,0.3,0.3,-0.000625,0.000625,0.000365,0.000365,0.3,0.3,1,1,0,-0.009999692,0,0,-0.009999692,0
0.001,0.3015,0.000625,0.000625,-0.000365,0.000365,0.301,0.301,-0.000625,0.000625,0.000365,0.000365,0.301,0.301,1,1,0,-0.009997224,0,0,-0.009997224,0
0.001,0.3025,0.000625,0.000625,-0.000365,0.000365,0.302,0.302,-0.000625,0.000625,0.000365,0.000365,0.302,0.302,1,1,0,-0.00999229,0,0,-0.00999229,0
0.001,0.3035,0.000625,0.000625,-0.000365,0.000365,0.303,0.303,-0.000625,0.000625,0.000365,0.000365,0.303,0.303,1,1,0,-0.009984891,0,0,-0.009984891,0
0.001,0.3045,0.000625,0.000625,-0.000365,0.000365,0.304,0.304,-0.000625,0.000625,0.000365,0.000365,0.304,0.304,1,1,0,-0.009975028,0,0,-0.009975028,0
0.001,0.3055,0.000625,0.000625,-0.000365,0.000365,0.305,0.305,-0.000625,0.000625,0.000365,0.000365,0.305,0.305,1,1,0,-0.009962704,0,0,-0.009962704,0
0.001,0.3065,0.000625,0.000625,-0.000365,0.000365,0.306,0.306,-0.000625,0.000625,0.000365,0.000365,0.306,0.306,1,1,0,-0.009947921,0,0,-0.009947921,0
0.001,0.3075,0.000625,0.000625,-0.000365,0.000365,0.307,0.307,-0.000625,0.000625,0.000365,0.000365,0.307,0.307,1,1,0,-0.009930685,0,0,-0.009930685,0
0.001,0.3085,0.000625,0.000625,-0.000365,0.000365,0.308,0.308,-0.000625,0.000625,0.000365,0.000365,0.308,0.308,1,1,0,-0.009910997,0,0,-0.009910997,0
0.001,0.3095,0.000625,0.000625,-0.000365,0.000365,0.309,0.309,-0.000625,0.000625,0.000365,0.000365,0.309,0.309,1,1,0,-0.009888865,0,0,-0.009888865,0
0.001,0.3105,0.000625,0.000625,-0.000365,0.000365,0.31,0.31,-0.000625,0.000625,0.000365,0.000365,0.31,0.31,1,1,0,-0.009864293,0,0,-0.009864293,0
0.001,0.3115,0.000625,0.000625,-0.000365,0.000365,0.311,0.311,-0.000625,0.000625,0.000365,0.000365,0.311,0.311,1,1,0,-0.009837286,0,0,-0.009837286,0
0.001,0.3125,0.000625,0.000625,-0.000365,0.000365,0.312,0.312,-0.000625,0.000625,0.000365,0.000365,0.312,0.312,1,1,0,-0.009807853,0,0,-0.009807853,0
0.001,0.3135,0.000625,0.000625,-0.000365,0.000365,0.313,0.313,-0.000625,0.000625,0.000365,0.000365,0.313,0.313,1,1,0,-0.009775999,0,0,-0.009775999,0
0.001,0.3145,0.000625,0.000625,-0.000365,0.000365,0.314,0.314,-0.000625,0.000625,0.000365,0.000365,0.314,0.314,1,1,0,-0.009741734,0,0,-0.009741734,0
0.001,0.3155,0.000625,0.000625,-0.000365,0.000365,0.315,0.315,-0.000625,0.000625,0.000365,0.000365,0.315,0.315,1,1,0,-0.009705065,0,0,-0.009705065,0
0.001,0.3165,0.000625,0.000625,-0.000365,0.000365,0.316,0.316,-0.000625,0.000625,0.000365,0.000365,0.316,0.316,1,1,0,-0.009666001,0,0,-0.009666001,0
0.001,0.3175,0.000625,0.000625,-0.000365,0.000365,0.317,0.317,-0.000625,0.000625,0.000365,0.000365,0.317,0.317,1,1,0,-0.009624552,0,0,-0.009624552,0
0.001,0.3185,0.000625,0.000625,-0.000365,0.000365,0.318,0.318,-0.000625,0.000625,0.000365,0.000365,0.318,0.318,1,1,0,-0.009580729,0,0,-0.009580729,0
0.001,0.3195,0.000625,0.000625,-0.000365,0.000365,0.319,0.319,-0.000625,0.000625,0.000365,0.000365,0.319,0.319,1,1,0,-0.009534542,0,0,-0.009534542,0
0.001,0.3205,0.000625,0.000625,-0.000365,0.000365,0.32,0.32,-0.000625,0.000625,0.000365,0.000365,0.32,0.32,1,1,0,-0.009486002,0,0,-0.009486002,0
0.001,0.3215,0.000625,0.000625,-0.000365,0.000365,0.321,0.321,-0.000625,0.000625,0.000365,0.000365,0.321,0.321,1,1,0,-0.009435122,0,0,-0.009435122,0
0.001,0.3225,0.000625,0.000625,-0.000365,0.000365,0.322,0.322,-0.000625,0.000625,0.000365,0.000365,0.322,0.322,1,1,0,-0.009381913,0,0,-0.009381913,0
0.001,0.3235,0.000625,0.000625,-0.000365,0.000365,0.323,0.323,-0.000625,0.000625,0.000365,0.000365,0.323,0.323,1,1,0,-0.00932639,0,0,-0.00932639,0
0.001,0.3245,0.000625,0.000625,-0.000365,0.000365,0.324,0.324,-0.000625,0.000625,0.000365,0.000365,0.324,0.324,1,1,0,-0.009268566,0,0,-0.009268566,0
0.001,0.3255,0.000625,0.000625,-0.000365,0.000365,0.325,0.325,-0.000625,0.000625,0.000365,0.000365,0.325,0.325,1,1,0,-0.009208455,0,0,-0.009208455,0
0.001,0.3265,0.000625,0.000625,-0.000365,0.000365,0.326,0.326,-0.000625,0.000625,0.000365,0.000365,0.326,0.326,1,1,0,-0.009146072,0,0,-0.009146072,0
0.001,0.3275,0.000625,0.000625,-0.000365,0.000365,0.327,0.327,-0.000625,0.000625,0.000365,0.000365,0.327,0.327,1,1,0,-0.009081432,0,0,-0.009081432,0
0.001,0.3285,0.000625,0.000625,-0.000365,0.000365,0.328,0.328,-0.000625,0.000625,0.000365,0.000365,0.328,0.328,1,1,0,-0.009014551,0,0,-0.009014551,0
0.001,0.3295,0.000625,0.000625,-0.000365,0.000365,0.329,0.329,-0.000625,0.000625,0.000365,0.000365,0.329,0.329,1,1,0,-0.008945446,0,0,-0.008945446,0
0.001,0.3305,0.000625,0.000625,-0.000365,0.000365,0.33,0.33,-0.000625,0.000625,0.000365,0.000365,0.33,0.33,1,1,0,-0.008874134,0,0,-0.008874134,0
0.001,0.3315,0.000625,0.000625,-0.000365,0.000365,0.331,0.331,-0.000625,0.000625,0.000365,0.000365,0.331,0.331,1,1,0,-0.008800633,0,0,-0.008800633,0
0.001,0.3325,0.000625,0.000625,-0.000365,0.000365,0.332,0.332,-0.000625,0.000625,0.000365,0.000365,0.332,0.332,1,1,0,-0.00872496,0,0,-0.00872496,0
0.001,0.3335,0.000625,0.000625,-0.000365,0.000365,0.333,0.333,-0.000625,0.000625,0.000365,0.000365,0.333,0.333,1,1,0,-0.008647134,0,0,-0.008647134,0
0.001,0.3345,0.000625,0.000625,-0.000365,0.000365,0.334,0.334,-0.000625,0.000625,0.000365,0.000365,0.334,0.334,1,1,0,-0.008567175,0,0,-0.008567175,0
0.001,0.3355,0.000625,0.000625,-0.000365,0.000365,0.335,0.335,-0.000625,0.000625,0.000365,0.000365,0.335,0.335,1,1,0,-0.008485102,0,0,-0.008485102,0
0.001,0.3365,0.000625,0.000625,-0.000365,0.000365,0.336,0.336,-0.000625,0.000625,0.000365,0.000365,0.336,0.336,1,1,0,-0.008400936,0,0,-0.008400936,0
0.001,0.3375,0.000625,0.000625,-0.000365,0.000365,0.337,0.337,-0.000625,0.000625,0.000365,0.000365,0.337,0.337,1,1,0,-0.008314696,0,0,-0.008314696,0
0.001,0.3385,0.000625,0.000625,-0.000365,0.000365,0.338,0.338,-0.000625,0.000625,0.000365,0.000365,0.338,0.338,1,1,0,-0.008226405,0,0,-0.008226405,0
0.001,0.3395,0.000625,0.000625,-0.000365,0.000365,0.339,0.339,-0.000625,0.000625,0.000365,0.000365,0.339,0.339,1,1,0,-0.008136084,0,0,-0.008136084,0
0.001,0.3405,0.000625,0.000625,-0.000365,0.000365,0.34,0.34,-0.000625,0.000625,0.000365,0.000365,0.34,0.34,1,1,0,-0.008043756,0,0,-0.008043756,0
0.001,0.3415,0.000625,0.000625,-0.000365,0.000365,0.341,0.341,-0.000625,0.000625,0.000365,0.000365,0.341,0.341,1,1,0,-0.007949444,0,0,-0.007949444,0
0.001,0.3425,0.000625,0.000625,-0.000365,0.000365,0.342,0.342,-0.000625,0.000625,0.000365,0.000365,0.342,0.342,1,1,0,-0.007853169,0,0,-0.007853169,0
0.001,0.3435,0.000625,0.000625,-0.000365,0.000365,0.343,0.343,-0.000625,0.000625,0.000365,0.000365,0.343,0.343,1,1,0,-0.007754957,0,0,-0.007754957,0
0.001,0.3445,0.000625,0.000625,-0.000365,0.000365,0.344,0.344,-0.000625,0.000625,0.000365,0.000365,0.344,0.344,1,1,0,-0.007654832,0,0,-0.007654832,0
0.001,0.3455,0.000625,0.000625,-0.000365,0.000365,0.345,0.345,-0.000625,0.000625,0.000365,0.000365,0.345,0.345,1,1,0,-0.007552818,0,0,-0.007552818,0
0.001,0.3465,0.000625,0.000625,-0.000365,0.000365,0.346,0.346,-0.000625,0.000625,0.000365,0.000365,0.346,0.346,1,1,0,-0.007448941,0,0,-0.007448941,0
0.001,0.3475,0.000625,0.000625,-0.000365,0.000365,0.347,0.347,-0.000625,0.000625,0.000365,0.000365,0.347,0.347,1,1,0,-0.007343225,0,0,-0.007343225,0
0.001,0.3485,0.000625,0.000625,-0.000365,0.000365,0.348,0.348,-0.000625,0.000625,0.000365,0.000365,0.348,0.348,1,1,0,-0.007235698,0,0,-0.007235698,0
0.001,0.3495,0.000625,0.000625,-0.000365,0.000365,0.349,0.349,-0.000625,0.000625,0.000365,0.000365,0.349,0.349,1,1,0,-0.007126385,0,0,-0.007126385,0
0.001,0.3505,0.000625,0.000625,-0.000365,0.000365,0.35,0.35,-0.000625,0.000625,0.000365,0.000365,0.35,0.35,1,1,0,-0.007015314,0,0,-0.007015314,0
0.001,0.3515,0.000625,0.000625,-0.000365,0.000365,0.351,0.351,-0.000625,0.000625,0.000365,0.000365,0.351,0.351,1,1,0,-0.006902512,0,0,-0.006902512,0
0.001,0.3525,0.000625,0.000625,-0.000365,0.000365,0.352,0.352,-0.000625,0.000625,0.000365,0.000365,0.352,0.352,1,1,0,-0.006788007,0,0,-0.006788007,0
0.001,0.3535,0.000625,0.000625,-0.000365,0.000365,0.353,0.353,-0.000625,0.000625,0.000365,0.000365,0.353,0.353,1,1,0,-0.006671828,0,0,-0.006671828,0
0.001,0.3545,0.000625,0.000625,-0.000365,0.000365,0.354,0.354,-0.000625,0.000625,0.000365,0.000365,0.354,0.354,1,1,0,-0.006554002,0,0,-0.006554002,0
0.001,0.3555,0.000625,0.000625,-0.000365,0.000365,0.355,0.355,-0.000625,0.000625,0.000365,0.000365,0.355,0.355,1,1,0,-0.006434559,0,0,-0.006434559,0
0.001,0.3565,0.000625,0.000625,-0.000365,0.000365,0.356,0.356,-0.000625,0.000625,0.000365,0.000365,0.356,0.356,1,1,0,-0.006313528,0,0,-0.006313528,0
0.001,0.3575,0.000625,0.000625,-0.000365,0.000365,0.357,0.357,-0.000625,0.000625,0.000365,0.000365,0.357,0.357,1,1,0,-0.006190939,0,0,-0.006190939,0
0.001,0.3585,0.000625,0.000625,-0.000365,0.000365,0.358,0.358,-0.000625,0.000625,0.000365,0.000365,0.358,0.358,1,1,0,-0.006066824,0,0,-0.006066824,0
0.001,0.3595,0.000625,0.000625,-0.000365,0.000365,0.359,0.359,-0.000625,0.000625,0.000365,0.000365,0.359,0.359,1,1,0,-0.005941211,0,0,-0.005941211,0
0.001,0.3605,0.000625,0.000625,-0.000365,0.000365,0.36,0.36,-0.000625,0.000625,0.000365,0.000365,0.36,0.36,1,1,0,-0.005814132,0,0,-0.005814132,0
0.001,0.3615,0.000625,0.000625,-0.000365,0.000365,0.361,0.361,-0.000625,0.000625,0.000365,0.000365,0.361,0.361,1,1,0,-0.005685619,0,0,-0.005685619,0
0.001,0.3625,0.000625,0.000625,-0.000365,0.000365,0.362,0.362,-0.000625,0.000625,0.000365,0.000365,0.362,0.362,1,1,0,-0.005555702,0,0,-0.005555702,0
0.001,0.3635,0.000625,0.000625,-0.000365,0.000365,0.363,0.363,-0.000625,0.000625,0.000365,0.000365,0.363,0.363,1,1,0,-0.005424415,0,0,-0.005424415,0
0.001,0.3645,0.000625,0.000625,-0.000365,0.000365,0.364,0.364,-0.000625,0.000625,0.000365,0.000365,0.364,0.364,1,1,0,-0.00529179,0,0,-0.00529179,0
0.001,0.3655,0.000625,0.000625,-0.000365,0.000365,0.365,0.365,-0.000625,0.000625,0.000365,0.000365,0.365,0.365,1,1,0,-0.005157859,0,0,-0.005157859,0
0.001,0.3665,0.000625,0.000625,-0.000365,0.000365,0.366,0.366,-0.000625,0.000625,0.000365,0.000365,0.366,0.366,1,1,0,-0.005022655,0,0,-0.005022655,0
0.001,0.3675,0.000625,0.000625,-0.000365,0.000365,0.367,0.367,-0.000625,0.000625,0.000365,0.000365,0.367,0.367,1,1,0,-0.004886212,0,0,-0.004886212,0
0.001,0.3685,0.000625,0.000625,-0.000365,0.000365,0.368,0.368,-0.000625,0.000625,0.000365,0.000365,0.368,0.368,1,1,0,-0.004748564,0,0,-0.004748564,0
0.001,0.3695,0.000625,0.000625,-0.000365,0.000365,0.369,0.369,-0.000625,0.000625,0.000365,0.000365,0.369,0.369,1,1,0,-0.004609744,0,0,-0.004609744,0
0.001,0.3705,0.000625,0.000625,-0.000365,0.000365,0.37,0.37,-0.000625,0.000625,0.000365,0.000365,0.37,0.37,1,1,0,-0.004469786,0,0,-0.004469786,0
0.001,0.3715,0.000625,0.000625,-0.000365,0.000365,0.371,0.371,-0.000625,0.000625,0.000365,0.000365,0.371,0.371,1,1,0,-0.004328726,0,0,-0.004328726,0
0.001,0.3725,0.000625,0.000625,-0.000365,0.000365,0.372,0.372,-0.000625,0.000625,0.000365,0.000365,0.372,0.372,1,1,0,-0.004186597,0,0,-0.004186597,0
0.001,0.3735,0.000625,0.000625,-0.000365,0.000365,0.373,0.373,-0.000625,0.000625,0.000365,0.000365,0.373,0.373,1,1,0,-0.004043436,0,0,-0.004043436,0
0.001,0.3745,0.000625,0.000625,-0.000365,0.000365,0.374,0.374,-0.000625,0.000625,0.000365,0.000365,0.374,0.374,1,1,0,-0.003899277,0,0,-0.003899277,0
0.001,0.3755,0.000625,0.000625,-0.000365,0.000365,0.375,0.375,-0.000625,0.000625,0.000365,0.000365,0.375,0.375,1,1,0,-0.003754156,0,0,-0.003754156,0
0.001,0.3765,0.000625,0.000625,-0.000365,0.000365,0.376,0.376,-0.000625,0.000625,0.000365,0.000365,0.376,0.376,1,1,0,-0.003608108,0,0,-0.003608108,0
0.001,0.3775,0.000625,0.000625,-0.000365,0.000365,0.377,0.377,-0.000625,0.000625,0.000365,0.000365,0.377,0.377,1,1,0,-0.003461171,0,0,-0.003461171,0
0.001,0.3785,0.000625,0.000625,-0.000365,0.000365,0.378,0.378,-0.000625,0.000625,0.000365,0.000365,0.378,0.378,1,1,0,-0.003313379,0,0,-0.003313379,0
0.001,0.3795,0.000625,0.000625,-0.000365,0.000365,0.379,0.379,-0.000625,0.000625,0.000365,0.000365,0.379,0.379,1,1,0,-0.00316477,0,0,-0.00316477,0
0.001,0.3805,0.000625,0.000625,-0.000365,0.000365,0.38,0.38,-0.000625,0.000625,0.000365,0.000365,0.38,0.38,1,1,0,-0.00301538,0,0,-0.00301538,0
0.001,0.3815,0.000625,0.000625,-0.000365,0.000365,0.381,0.381,-0.000625,0.000625,0.000365,0.000365,0.381,0.381,1,1,0,-0.002865246,0,0,-0.002865246,0
0.001,0.3825,0.000625,0.000625,-0.000365,0.000365,0.382,0.382,-0.000625,0.000625,0.000365,0.000365,0.382,0.382,1,1,0,-0.002714404,0,0,-0.002714404,0
0.001,0.3835,0.000625,0.000625,-0.000365,0.000365,0.383,0.383,-0.000625,0.000625,0.000365,0.000365,0.383,0.383,1,1,0,-0.002562894,0,0,-0.002562894,0
0.001,0.3845,0.000625,0.000625,-0.000365,0.000365,0.384,0.384,-0.000625,0.000625,0.000365,0.000365,0.384,0.384,1,1,0,-0.002410751,0,0,-0.002410751,0
0.001,0.3855,0.000625,0.000625,-0.000365,0.000365,0.385,0.385,-0.000625,0.000625,0.000365,0.000365,0.385,0.385,1,1,0,-0.002258013,0,0,-0.002258013,0
0.001,0.3865,0.000625,0.000625,-0.000365,0.000365,0.386,0.386,-0.000625,0.000625,0.000365,0.000365,0.386,0.386,1,1,0,-0.002104718,0,0,-0.002104718,0
0.001,0.3875,0.000625,0.000625,-0.000365,0.000365,0.387,0.387,-0.000625,0.000625,0.000365,0.000365,0.387,0.387,1,1,0,-0.001950903,0,0,-0.001950903,0
0.001,0.3885,0.000625,0.000625,-0.000365,0.000365,0.388,0.388,-0.000625,0.000625,0.000365,0.000365,0.388,0.388,1,1,0,-0.001796607,0,0,-0.001796607,0
0.001,0.3895,0.000625,0.000625,-0.000365,0.000365,0.389,0.389,-0.000625,0.000625,0.000365,0.000365,0.389,0.389,1,1,0,-0.001641868,0,0,-0.001641868,0
0.001,0.3905,0.000625,0.000625,-0.000365,0.000365,0.39,0.39,-0.000625,0.000625,0.000365,0.000365,0.39,0.39,1,1,0,-0.001486724,0,0,-0.001486724,0
0.001,0.3915,0.000625,0.000625,-0.000365,0.000365,0.391,0.391,-0.000625,0.000625,0.000365,0.000365,0.391,0.391,1,1,0,-0.001331213,0,0,-0.001331213,0
0.001,0.3925,0.000625,0.000625,-0.000365,0.000365,0.392,0.392,-0.000625,0.000625,0.000365,0.000365,0.392,0.392,1,1,0,-0.001175374,0,0,-0.001175374,0
0.001,0.3935,0.000625,0.000625,-0.000365,0.000365,0.393,0.393,-0.000625,0.000625,0.000365,0.000365,0.393,0.393,1,1,0,-0.001019245,0,0,-0.001019245,0
0.001,0.3945,0.000625,0.000625,-0.000365,0.000365,0.394,0.394,-0.000625,0.000625,0.000365,0.000365,0.394,0.394,1,1,0,-0.000862864,0,0,-0.000862864,0
0.001,0.3955,0.000625,0.000625,-0.000365,0.000365,0.395,0.395,-0.000625,0.000625,0.000365,0.000365,0.395,0.395,1,1,0,-0.00070627,0,0,-0.00070627,0
0.001,0.3965,0.000625,0.000625,-0.000365,0.000365,0.396,0.396,-0.000625,0.000625,0.000365,0.000365,0.396,0.396,1,1,0,-0.000549502,0,0,-0.000549502,0
0.001,0.3975,0.000625,0.000625,-0.000365,0.000365,0.397,0.397,-0.000625,0.000625,0.000365,0.000365,0.397,0.397,1,1,0,-0.000392598,0,0,-0.000392598,0
0.001,0.3985,0.000625,0.000625,-0.000365,0.000365,0.398,0.398,-0.000625,0.000625,0.000365,0.000365,0.398,0.398,1,1,0,-0.000235598,0,0,-0.000235598,0
0.001,0.3995,0.000625,0.000625,-0.000365,0.000365,0.399,0.399,-0.000625,0.000625,0.000365,0.000365,0.399,0.399,1,1,0,-7.85E-05,0,0,-7.85E-05,0
0.001,0.4005,0.000625,0.000625,-0.000365,0.000365,0.4,0.4,-0.000625,0.000625,0.000365,0.000365,0.4,0.4,1,1,0,7.85E-05,0,0,7.85E-05,0
0.001,0.4015,0.000625,0.000625,-0.000365,0.000365,0.401,0.401,-0.000625,0.000625,0.000365,0.000365,0.401,0.401,1,1,0,0.000235598,0,0,0.000235598,0
0.001,0.4025,0.000625,0.000625,-0.000365,0.000365,0.402,0.402,-0.000625,0.000625,0.000365,0.000365,0.402,0.402,1,1,0,0.000392598,0,0,0.000392598,0
0.001,0.4035,0.000625,0.000625,-0.000365,0.000365,0.403,0.403,-0.000625,0.000625,0.000365,0.000365,0.403,0.403,1,1,0,0.000549502,0,0,0.000549502,0
0.001,0.4045,0.000625,0.000625,-0.000365,0.000365,0.404,0.404,-0.000625,0.000625,0.000365,0.000365,0.404,0.404,1,1,0,0.00070627,0,0,0.00070627,0
0.001,0.4055,0.000625,0.000625,-0.000365,0.000365,0.405,0.405,-0.000625,0.000625,0.000365,0.000365,0.405,0.405,1,1,0,0.000862864,0,0,0.000862864,0
0.001,0.4065,0.000625,0.000625,-0.000365,0.000365,0.406,0.406,-0.000625,0.000625,0.000365,0.000365,0.406,0.406,1,1,0,0.001019245,0,0,0.001019245,0
0.001,0.4075,0.000625,0.000625,-0.000365,0.000365,0.407,0.407,-0.000625,0.000625,0.000365,0.000365,0.407,0.407,1,1,0,0.001175374,0,0,0.001175374,0
0.001,0.4085,0.000625,0.000625,-0.000365,0.000365,0.408,0.408,-0.000625,0.000625,0.000365,0.000365,0.408,0.408,1,1,0,0.001331213,0,0,0.001331213,0
0.001,0.4095,0.000625,0.000625,-0.000365,0.000365,0.409,0.409,-0.000625,0.000625,0.000365,0.000365,0.409,0.409,1,1,0,0.001486724,0,0,0.001486724,0
0.001,0.4105,0.000625,0.000625,-0.000365,0.000365,0.41,0.41,-0.000625,0.000625,0.000365,0.000365,0.41,0.41,1,1,0,0.001641868,0,0,0.001641868,0
0.001,0.4115,0.000625,0.000625,-0.000365,0.000365,0.411,0.411,-0.000625,0.000625,0.000365,0.000365,0.411,0.411,1,1,0,0.001796607,0,0,0.001796607,0
0.001,0.4125,0.000625,0.000625,-0.000365,0.000365,0.412,0.412,-0.000625,0.000625,0.000365,0.000365,0.412,0.412,1,1,0,0.001950903,0,0,0.001950903,0
0.001,0.4135,0.000625,0.000625,-0.000365,0.000365,0.413,0.413,-0.000625,0.000625,0.000365,0.000365,0.413,0.413,1,1,0,0.002104718,0,0,0.002104718,0
0.001,0.4145,0.000625,0.000625,-0.000365,0.000365,0.414,0.414,-0.000625,0.000625,0.000365,0.000365,0.414,0.414,1,1,0,0.002258013,0,0,0.002258013,0
0.001,0.4155,0.000625,0.000625,-0.000365,0.000365,0.415,0.415,-0.000625,0.000625,0.000365,0.000365,0.415,0.415,1,1,0,0.002410751,0,0,0.002410751,0
0.001,0.4165,0.000625,0.000625,-0.000365,0.000365,0.416,0.416,-0.000625,0.000625,0.000365,0.000365,0.416,0.416,1,1,0,0.002562894,0,0,0.002562894,0
0.001,0.4175,0.000625,0.000625,-0.000365,0.000365,0.417,0.417,-0.000625,0.000625,0.000365,0.000365,0.417,0.417,1,1,0,0.002714404,0,0,0.002714404,0
0.001,0.4185,0.000625,0.000625,-0.000365,0.000365,0.418,0.418,-0.000625,0.000625,0.000365,0.000365,0.418,0.418,1,1,0,0.002865246,0,0,0.002865246,0
0.001,0.4195,0.000625,0.000625,-0.000365,0.000365,0.419,0.419,-0.000625,0.000625,0.000365,0.000365,0.419,0.419,1,1,0,0.00301538,0,0,0.00301538,0
0.001,0.4205,0.000625,0.000625,-0.000365,0.000365,0.42,0.42,-0.000625,0.000625,0.000365,0.000365,0.42,0.42,1,1,0,0.00316477,0,0,0.00316477,0
0.001,0.4215,0.000625,0.000625,-0.000365,0.000365,0.421,0.421,-0.000625,0.000625,0.000365,0.000365,0.421,0.421,1,1,0,0.003313379,0,0,0.003313379,0
0.001,0.4225,0.000625,0.000625,-0.000365,0.000365,0.422,0.422,-0.000625,0.000625,0.000365,0.000365,0.422,0.422,1,1,0,0.003461171,0,0,0.003461171,0
0.001,0.4235,0.000625,0.000625,-0.000365,0.000365,0.423,0.423,-0.000625,0.000625,0.000365,0.000365,0.423,0.423,1,1,0,0.003608108,0,0,0.003608108,0
0.001,0.4245,0.000625,0.000625,-0.000365,0.000365,0.424,0.424,-0.000625,0.000625,0.000365,0.000365,0.424,0.424,1,1,0,0.003754156,0,0,0.003754156,0
0.001,0.4255,0.000625,0.000625,-0.000365,0.000365,0.425,0.425,-0.000625,0.000625,0.000365,0.000365,0.425,0.425,1,1,0,0.003899277,0,0,0.003899277,0
0.001,0.4265,0.000625,0.000625,-0.000365,0.000365,0.426,0.426,-0.000625,0.000625,0.000365,0.000365,0.426,0.426,1,1,0,0.004043436,0,0,0.004043436,0
0.001,0.4275,0.000625,0.000625,-0.000365,0.000365,0.427,0.427,-0.000625,0.000625,0.000365,0.000365,0.427,0.427,1,1,0,0.004186597,0,0,0.004186597,0
0.001,0.4285,0.000625,0.000625,-0.000365,0.000365,0.428,0.428,-0.000625,0.000625,0.000365,0.000365,0.428,0.428,1,1,0,0.004328726,0,0,0.004328726,0
0.001,0.4295,0.000625,0.000625,-0.000365,0.000365,0.429,0.429,-0.000625,0.000625,0.000365,0.000365,0.429,0.429,1,1,0,0.004469786,0,0,0.004469786,0
0.001,0.4305,0.000625,0.000625,-0.000365,0.000365,0.43,0.43,-0.000625,0.000625,0.000365,0.000365,0.43,0.43,1,1,0,0.004609744,0,0,0.004609744,0
0.001,0.4315,0.000625,0.000625,-0.000365,0.000365,0.431,0.431,-0.000625,0.000625,0.000365,0.000365,0.431,0.431,1,1,0,0.004748564,0,0,0.004748564,0
0.001,0.4325,0.000625,0.000625,-0.000365,0.000365,0.432,0.432,-0.000625,0.000625,0.000365,0.000365,0.432,0.432,1,1,0,0.004886212,0,0,0.004886212,0
0.001,0.4335,0.000625,0.000625,-0.000365,0.000365,0.433,0.433,-0.000625,0.000625,0.000365,0.000365,0.433,0.433,1,1,0,0.005022655,0,0,0.005022655,0
0.001,0.4345,0.000625,0.000625,-0.000365,0.000365,0.434,0.434,-0.000625,0.000625,0.000365,0.000365,0.434,0.434,1,1,0,0.005157859,0,0,0.005157859,0
0.001,0.4355,0.000625,0.000625,-0.000365,0.000365,0.435,0.435,-0.000625,0.000625,0.000365,0.000365,0.435,0.435,1,1,0,0.00529179,0,0,0.00529179,0
0.001,0.4365,0.000625,0.000625,-0.000365,0.000365,0.436,0.436,-0.000625,0.000625,0.000365,0.000365,0.436,0.436,1,1,0,0.005424415,0,0,0.005424415,0
0.001,0.4375,0.000625,0.000625,-0.000365,0.000365,0.437,0.437,-0.000625,0.000625,0.000365,0.000365,0.437,0.437,1,1,0,0.005555702,0,0,0.005555702,0
0.001,0.4385,0.000625,0.000625,-0.000365,0.000365,0.438,0.438,-0.000625,0.000625,0.000365,0.000365,0.438,0.438,1,1,0,0.005685619,0,0,0.005685619,0
0.001,0.4395,0.000625,0.000625,-0.000365,0.000365,0.439,0.439,-0.000625,0.000625,0.000365,0.000365,0.439,0.439,1,1,0,0.005814132,0,0,0.005814132,0
0.001,0.4405,0.000625,0.000625,-0.000365,0.000365,0.44,0.44,-0.000625,0.000625,0.000365,0.000365,0.44,0.44,1,1,0,0.005941211,0,0,0.005941211,0
0.001,0.4415,0.000625,0.000625,-0.000365,0.000365,0.441,0.441,-0.000625,0.000625,0.000365,0.000365,0.441,0.441,1,1,0,0.006066824,0,0,0.006066824,0
0.001,0.4425,0.000625,0.000625,-0.000365,0.000365,0.442,0.442,-0.000625,0.000625,0.000365,0.000365,0.442,0.442,1,1,0,0.006190939,0,0,0.006190939,0
0.001,0.4435,0.000625,0.000625,-0.000365,0.000365,0.443,0.443,-0.000625,0.000625,0.000365,0.000365,0.443,0.443,1,1,0,0.006313528,0,0,0.006313528,0
0.001,0.4445,0.000625,0.000625,-0.000365,0.000365,0.444,0.444,-0.000625,0.000625,0.000365,0.000365,0.444,0.444,1,1,0,0.006434559,0,0,0.006434559,0
